/media/mike/WD_4TB/karyon_longread/concat_mrl20k_q15l15k_pepper/outputs/redundans/scaffolds.reduced.fasta /media/mike/WD_4TB/karyon_longread/data/assemblies/concat_mrl20k_q15l15k_pepper.fasta
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
6363728	6365925	86940	89159	2198	2220	92.03	7631931	229068	0.03	0.97	redundans_scaffold00001	82
6366503	6368903	89320	91740	2401	2421	90.26	7631931	229068	0.03	1.06	redundans_scaffold00001	82
6390402	6391590	111479	112647	1189	1169	87.35	7631931	229068	0.02	0.51	redundans_scaffold00001	82
6391995	6393400	113037	114430	1406	1394	91.51	7631931	229068	0.02	0.61	redundans_scaffold00001	82
6437539	6440366	197186	200051	2828	2866	89.05	7631931	229068	0.04	1.25	redundans_scaffold00001	82
6441268	6442618	202352	203756	1351	1405	87.52	7631931	229068	0.02	0.61	redundans_scaffold00001	82
6688082	6690686	3035	5640	2605	2606	87.58	7631931	166603	0.03	1.56	redundans_scaffold00001	1064
6695335	6697452	15972	18081	2118	2110	85.64	7631931	166603	0.03	1.27	redundans_scaffold00001	1064
6697483	7065944	411625	43164	368462	368462	100.00	7631931	411625	4.83	89.51	redundans_scaffold00001	854
6789499	6790596	12018	13115	1098	1098	96.74	7631931	13115	0.01	8.37	redundans_scaffold00001	1844
6835588	6837810	68729	66421	2223	2309	81.00	7631931	68729	0.03	3.36	redundans_scaffold00001	1270
6843330	6847087	11443	15361	3758	3919	84.28	7631931	65008	0.05	6.03	redundans_scaffold00001	1842
6850567	6854522	18833	22836	3956	4004	85.68	7631931	65008	0.05	6.16	redundans_scaffold00001	1842
6851488	6855234	54208	50481	3747	3728	83.62	7631931	68729	0.05	5.42	redundans_scaffold00001	1270
6854719	6857416	23154	25945	2698	2792	89.98	7631931	65008	0.04	4.29	redundans_scaffold00001	1842
6855328	6858156	50218	47273	2829	2946	88.59	7631931	68729	0.04	4.29	redundans_scaffold00001	1270
6858641	6861614	47286	44202	2974	3085	83.62	7631931	68729	0.04	4.49	redundans_scaffold00001	1270
6858719	6861941	26791	29980	3223	3190	83.69	7631931	65008	0.04	4.91	redundans_scaffold00001	1842
6862920	6865517	43186	40580	2598	2607	83.80	7631931	68729	0.03	3.79	redundans_scaffold00001	1270
6862921	6864045	30754	31873	1125	1120	85.34	7631931	65008	0.01	1.72	redundans_scaffold00001	1842
6864429	6865477	32177	33214	1049	1038	91.62	7631931	65008	0.01	1.60	redundans_scaffold00001	1842
6867052	6868835	34752	36647	1784	1896	85.96	7631931	65008	0.02	2.92	redundans_scaffold00001	1842
6872268	6875189	33640	30749	2922	2892	92.06	7631931	68729	0.04	4.21	redundans_scaffold00001	1270
6872268	6874545	40330	42578	2278	2249	90.96	7631931	65008	0.03	3.46	redundans_scaffold00001	1842
6873559	6875296	138029	136335	1738	1695	93.86	7631931	138301	0.02	1.23	redundans_scaffold00001	1158
6875305	6876845	136497	134978	1541	1520	96.26	7631931	138301	0.02	1.10	redundans_scaffold00001	1158
6876002	6878129	30364	28279	2128	2086	88.56	7631931	68729	0.03	3.04	redundans_scaffold00001	1270
6876052	6877702	44641	46236	1651	1596	86.99	7631931	65008	0.02	2.46	redundans_scaffold00001	1842
6876903	6883503	134345	127736	6601	6610	97.30	7631931	138301	0.09	4.78	redundans_scaffold00001	1158
6879005	6883331	27599	23280	4327	4320	91.21	7631931	68729	0.06	6.29	redundans_scaffold00001	1270
6879749	6882049	48478	50833	2301	2356	87.55	7631931	65008	0.03	3.62	redundans_scaffold00001	1842
6882382	6883449	51507	52610	1068	1104	86.45	7631931	65008	0.01	1.70	redundans_scaffold00001	1842
6883493	6886295	127549	124686	2803	2864	95.45	7631931	138301	0.04	2.07	redundans_scaffold00001	1158
6884833	6886227	21758	20354	1395	1405	85.91	7631931	68729	0.02	2.04	redundans_scaffold00001	1270
6884861	6887197	54180	56493	2337	2314	84.66	7631931	65008	0.03	3.56	redundans_scaffold00001	1842
6886194	6887471	124719	123314	1278	1406	84.10	7631931	138301	0.02	1.02	redundans_scaffold00001	1158
6886448	6887479	20260	19172	1032	1089	83.23	7631931	68729	0.01	1.58	redundans_scaffold00001	1270
6889434	6890999	17372	15740	1566	1633	88.38	7631931	68729	0.02	2.38	redundans_scaffold00001	1270
6890140	6895308	120317	115089	5169	5229	92.43	7631931	138301	0.07	3.78	redundans_scaffold00001	1158
6892713	6894442	13993	12269	1730	1725	90.04	7631931	68729	0.02	2.51	redundans_scaffold00001	1270
6892713	6894446	62155	63892	1734	1738	90.29	7631931	65008	0.02	2.67	redundans_scaffold00001	1842
6895902	6896947	50809	49758	1046	1052	93.52	7631931	51318	0.01	2.05	redundans_scaffold00001	1268
6896003	6897338	114084	112754	1336	1331	97.54	7631931	138301	0.02	0.96	redundans_scaffold00001	1158
6897474	6906051	112778	104107	8578	8672	93.79	7631931	138301	0.11	6.27	redundans_scaffold00001	1158
6900442	6901466	46969	45968	1025	1002	91.66	7631931	51318	0.01	1.95	redundans_scaffold00001	1268
6902720	6906044	44020	40712	3325	3309	91.85	7631931	51318	0.04	6.45	redundans_scaffold00001	1268
6905907	6913813	104146	96215	7907	7932	92.25	7631931	138301	0.10	5.74	redundans_scaffold00001	1158
6905907	6909846	40597	36551	3940	4047	88.66	7631931	51318	0.05	7.89	redundans_scaffold00001	1268
6908773	6910154	90475	89034	1382	1442	94.32	7631931	138301	0.02	1.04	redundans_scaffold00001	1158
6910153	6913813	83505	79749	3661	3757	92.55	7631931	138301	0.05	2.72	redundans_scaffold00001	1158
6910153	6912692	88017	85448	2540	2570	92.56	7631931	138301	0.03	1.86	redundans_scaffold00001	1158
6910829	6911846	35508	34502	1018	1007	89.70	7631931	51318	0.01	1.96	redundans_scaffold00001	1268
6914011	6919506	79762	74209	5496	5554	96.20	7631931	138301	0.07	4.02	redundans_scaffold00001	1158
6914011	6917239	96228	92934	3229	3295	94.63	7631931	138301	0.04	2.38	redundans_scaffold00001	1158
6914025	6916921	33027	30073	2897	2955	85.67	7631931	51318	0.04	5.76	redundans_scaffold00001	1268
6917152	6919506	29964	27570	2355	2395	91.18	7631931	51318	0.03	4.67	redundans_scaffold00001	1268
6917231	6919465	92730	90492	2235	2239	98.80	7631931	138301	0.03	1.62	redundans_scaffold00001	1158
6920788	6933948	74216	61050	13161	13167	96.14	7631931	138301	0.17	9.52	redundans_scaffold00001	1158
6920788	6924839	27577	23538	4052	4040	90.26	7631931	51318	0.05	7.87	redundans_scaffold00001	1268
6927658	6929443	20519	18701	1786	1819	90.80	7631931	51318	0.02	3.54	redundans_scaffold00001	1268
6930261	6931563	17903	16623	1303	1281	92.14	7631931	51318	0.02	2.50	redundans_scaffold00001	1268
6931552	6932558	16401	15389	1007	1013	93.74	7631931	51318	0.01	1.97	redundans_scaffold00001	1268
6934163	6938136	60997	57078	3974	3920	96.79	7631931	138301	0.05	2.83	redundans_scaffold00001	1158
6935562	6936598	13608	12602	1037	1007	94.42	7631931	51318	0.01	1.96	redundans_scaffold00001	1268
6937463	6939088	11706	10109	1626	1598	90.30	7631931	51318	0.02	3.11	redundans_scaffold00001	1268
6939706	6941763	10115	8086	2058	2030	85.76	7631931	51318	0.03	3.96	redundans_scaffold00001	1268
6939763	6941759	56358	54366	1997	1993	97.96	7631931	138301	0.03	1.44	redundans_scaffold00001	1158
6941763	6945324	7923	4259	3562	3665	88.86	7631931	51318	0.05	7.14	redundans_scaffold00001	1268
6941892	6945496	54225	50694	3605	3532	95.99	7631931	138301	0.05	2.55	redundans_scaffold00001	1158
6945464	6948347	50855	48051	2884	2805	93.31	7631931	138301	0.04	2.03	redundans_scaffold00001	1158
6945481	6947714	4273	2124	2234	2150	86.79	7631931	51318	0.03	4.19	redundans_scaffold00001	1268
6948340	6949892	47545	45987	1553	1559	94.16	7631931	138301	0.02	1.13	redundans_scaffold00001	1158
6950709	6951784	45300	44216	1076	1085	93.06	7631931	138301	0.01	0.78	redundans_scaffold00001	1158
6951195	6952454	35163	33833	1260	1331	83.60	7631931	36882	0.02	3.61	redundans_scaffold00001	1752
6951890	6961096	44056	34783	9207	9274	92.10	7631931	138301	0.12	6.71	redundans_scaffold00001	1158
6952658	6956685	33571	29407	4028	4165	85.98	7631931	36882	0.05	11.29	redundans_scaffold00001	1752
6952661	6958027	83711	78390	5367	5322	89.02	7631931	85862	0.07	6.20	redundans_scaffold00001	1636
6959925	6961099	76428	75226	1175	1203	87.33	7631931	85862	0.02	1.40	redundans_scaffold00001	1636
6961634	6969638	34264	26306	8005	7959	94.59	7631931	138301	0.10	5.75	redundans_scaffold00001	1158
6961639	6965466	74647	70778	3828	3870	87.25	7631931	85862	0.05	4.51	redundans_scaffold00001	1636
6962455	6966568	23204	18946	4114	4259	85.23	7631931	36882	0.05	11.55	redundans_scaffold00001	1752
6965561	6966704	70669	69551	1144	1119	91.44	7631931	85862	0.01	1.30	redundans_scaffold00001	1636
6966886	6969694	69470	66613	2809	2858	89.67	7631931	85862	0.04	3.33	redundans_scaffold00001	1636
6966886	6969690	18695	15828	2805	2868	83.15	7631931	36882	0.04	7.78	redundans_scaffold00001	1752
6971508	6972957	64015	62536	1450	1480	86.96	7631931	85862	0.02	1.72	redundans_scaffold00001	1636
6973192	6975457	61510	59228	2266	2283	89.63	7631931	85862	0.03	2.66	redundans_scaffold00001	1636
6973192	6975457	10840	8477	2266	2364	84.45	7631931	36882	0.03	6.41	redundans_scaffold00001	1752
6973198	6978671	22734	17273	5474	5462	95.59	7631931	138301	0.07	3.95	redundans_scaffold00001	1158
6976417	6978612	57874	55619	2196	2256	84.01	7631931	85862	0.03	2.63	redundans_scaffold00001	1636
6978756	6981162	55549	53093	2407	2457	85.96	7631931	85862	0.03	2.86	redundans_scaffold00001	1636
6978756	6981002	4410	1973	2247	2438	83.24	7631931	36882	0.03	6.61	redundans_scaffold00001	1752
6978785	6983146	17272	12960	4362	4313	94.53	7631931	138301	0.06	3.12	redundans_scaffold00001	1158
6981348	6983333	52921	50983	1986	1939	88.53	7631931	85862	0.03	2.26	redundans_scaffold00001	1636
6981376	6983126	1781	4	1751	1778	84.67	7631931	36882	0.02	4.82	redundans_scaffold00001	1752
6985351	6986988	48603	46983	1638	1621	87.79	7631931	85862	0.02	1.89	redundans_scaffold00001	1636
6985377	6986981	11089	9486	1605	1604	95.21	7631931	138301	0.02	1.16	redundans_scaffold00001	1158
6989888	6991790	5056	3131	1903	1926	93.55	7631931	138301	0.02	1.39	redundans_scaffold00001	1158
6990038	6991049	43792	42755	1012	1038	86.35	7631931	85862	0.01	1.21	redundans_scaffold00001	1636
6991176	6992661	42432	40968	1486	1465	90.43	7631931	85862	0.02	1.71	redundans_scaffold00001	1636
6991526	6993005	3245	1846	1480	1400	91.54	7631931	138301	0.02	1.01	redundans_scaffold00001	1158
6994311	6996561	40699	38564	2251	2136	87.38	7631931	85862	0.03	2.49	redundans_scaffold00001	1636
6994321	6996021	1698	2	1701	1697	88.76	7631931	138301	0.02	1.23	redundans_scaffold00001	1158
6996741	6998063	38564	37247	1323	1318	87.98	7631931	85862	0.02	1.54	redundans_scaffold00001	1636
7000097	7002061	34987	33122	1965	1866	86.56	7631931	85862	0.03	2.17	redundans_scaffold00001	1636
7003517	7006277	32326	29504	2761	2823	85.84	7631931	85862	0.04	3.29	redundans_scaffold00001	1636
7005061	7011613	1	6341	6553	6341	92.24	7631931	105635	0.09	6.00	redundans_scaffold00001	1538
7006410	7008039	29221	27647	1630	1575	86.21	7631931	85862	0.02	1.83	redundans_scaffold00001	1636
7008286	7009312	27386	26330	1027	1057	84.77	7631931	85862	0.01	1.23	redundans_scaffold00001	1636
7009414	7011673	7139	9342	2260	2204	94.11	7631931	105635	0.03	2.09	redundans_scaffold00001	1538
7009469	7011540	26330	24225	2072	2106	91.69	7631931	85862	0.03	2.45	redundans_scaffold00001	1636
7012884	7015391	10272	12727	2508	2456	96.08	7631931	105635	0.03	2.32	redundans_scaffold00001	1538
7013849	7015405	22534	20950	1557	1585	91.51	7631931	85862	0.02	1.85	redundans_scaffold00001	1636
7015529	7018339	12726	15573	2811	2848	94.66	7631931	105635	0.04	2.70	redundans_scaffold00001	1538
7016220	7017784	20190	18531	1565	1660	85.97	7631931	85862	0.02	1.93	redundans_scaffold00001	1636
7018920	7038996	16249	36189	20077	19941	96.44	7631931	105635	0.26	18.88	redundans_scaffold00001	1538
7022521	7025977	13478	9988	3457	3491	93.43	7631931	85862	0.05	4.07	redundans_scaffold00001	1636
7040129	7042459	42397	44646	2331	2250	93.50	7631931	105635	0.03	2.13	redundans_scaffold00001	1538
7042292	7044181	44533	46461	1890	1929	95.66	7631931	105635	0.02	1.83	redundans_scaffold00001	1538
7044437	7045741	46687	47987	1305	1301	96.94	7631931	105635	0.02	1.23	redundans_scaffold00001	1538
7047056	7051579	47995	52434	4524	4440	95.58	7631931	105635	0.06	4.20	redundans_scaffold00001	1538
7051719	7052904	52436	53699	1186	1264	92.98	7631931	105635	0.02	1.20	redundans_scaffold00001	1538
7054593	7056561	953	2891	1969	1939	88.04	7631931	239126	0.03	0.81	redundans_scaffold00001	114
7055557	7056828	14651	15911	1272	1261	93.09	7631931	411625	0.02	0.31	redundans_scaffold00001	854
7056824	7061574	54114	58776	4751	4663	96.19	7631931	105635	0.06	4.41	redundans_scaffold00001	1538
7061723	7064896	58995	62045	3174	3051	91.79	7631931	105635	0.04	2.89	redundans_scaffold00001	1538
7065960	7479760	647333	233533	413801	413801	100.00	7631931	647333	5.42	63.92	redundans_scaffold00001	282
7066480	7067506	540012	541084	1027	1073	94.79	7631931	606596	0.01	0.18	redundans_scaffold00001	776
7066481	7067506	176550	175531	1026	1020	90.29	7631931	181480	0.01	0.56	redundans_scaffold00001	1418
7068068	7082376	171194	156860	14309	14335	93.23	7631931	181480	0.19	7.90	redundans_scaffold00001	1418
7082482	7083702	156717	155531	1221	1187	93.57	7631931	181480	0.02	0.65	redundans_scaffold00001	1418
7083722	7085880	155341	153185	2159	2157	97.92	7631931	181480	0.03	1.19	redundans_scaffold00001	1418
7086766	7092764	11237	5237	5999	6001	99.87	7631931	31852	0.08	18.84	redundans_scaffold00001	1560
7090926	7092570	11251	9609	1645	1643	99.88	7631931	31852	0.02	5.16	redundans_scaffold00001	1560
7091222	7092768	676712	678244	1547	1533	98.13	7631931	700987	0.02	0.22	redundans_scaffold00001	406
7091222	7092768	682972	684506	1547	1535	98.26	7631931	700987	0.02	0.22	redundans_scaffold00001	406
7094240	7096048	152987	151173	1809	1815	95.74	7631931	181480	0.02	1.00	redundans_scaffold00001	1418
7096182	7097314	151028	149847	1133	1182	90.85	7631931	181480	0.01	0.65	redundans_scaffold00001	1418
7097520	7106918	149576	140218	9399	9359	93.84	7631931	181480	0.12	5.16	redundans_scaffold00001	1418
7107012	7114023	140218	133197	7012	7022	96.41	7631931	181480	0.09	3.87	redundans_scaffold00001	1418
7114231	7117434	133022	129843	3204	3180	90.69	7631931	181480	0.04	1.75	redundans_scaffold00001	1418
7118475	7129288	128846	117918	10814	10929	93.32	7631931	181480	0.14	6.02	redundans_scaffold00001	1418
7129389	7130821	117919	116496	1433	1424	90.05	7631931	181480	0.02	0.78	redundans_scaffold00001	1418
7136094	7142036	111066	105242	5943	5825	91.11	7631931	181480	0.08	3.21	redundans_scaffold00001	1418
7142127	7144039	105125	103230	1913	1896	89.55	7631931	181480	0.03	1.04	redundans_scaffold00001	1418
7144206	7147025	103205	100391	2820	2815	90.16	7631931	181480	0.04	1.55	redundans_scaffold00001	1418
7147226	7149172	100388	98433	1947	1956	90.53	7631931	181480	0.03	1.08	redundans_scaffold00001	1418
7149173	7151350	98325	96209	2178	2117	91.27	7631931	181480	0.03	1.17	redundans_scaffold00001	1418
7151511	7155971	96204	91759	4461	4446	92.65	7631931	181480	0.06	2.45	redundans_scaffold00001	1418
7156085	7158200	91640	89501	2116	2140	92.57	7631931	181480	0.03	1.18	redundans_scaffold00001	1418
7157776	7159183	87940	86531	1408	1410	93.24	7631931	181480	0.02	0.78	redundans_scaffold00001	1418
7160587	7161701	86531	85429	1115	1103	84.96	7631931	181480	0.01	0.61	redundans_scaffold00001	1418
7163456	7166492	83173	80160	3037	3014	89.00	7631931	181480	0.04	1.66	redundans_scaffold00001	1418
7166210	7171130	78147	73237	4921	4911	88.71	7631931	181480	0.06	2.71	redundans_scaffold00001	1418
7170872	7174637	72967	69192	3766	3776	89.90	7631931	181480	0.05	2.08	redundans_scaffold00001	1418
7174974	7176176	69094	67854	1203	1241	87.11	7631931	181480	0.02	0.68	redundans_scaffold00001	1418
7177261	7179221	66820	64843	1961	1978	91.72	7631931	181480	0.03	1.09	redundans_scaffold00001	1418
7178832	7181042	64185	62003	2211	2183	89.08	7631931	181480	0.03	1.20	redundans_scaffold00001	1418
7181945	7184980	60845	57677	3036	3169	87.00	7631931	181480	0.04	1.75	redundans_scaffold00001	1418
7185214	7186633	56605	55225	1420	1381	89.58	7631931	181480	0.02	0.76	redundans_scaffold00001	1418
7186627	7190346	54506	50830	3720	3677	91.01	7631931	181480	0.05	2.03	redundans_scaffold00001	1418
7190329	7194200	50326	46536	3872	3791	90.62	7631931	181480	0.05	2.09	redundans_scaffold00001	1418
7194988	7198170	46038	42864	3183	3175	89.80	7631931	181480	0.04	1.75	redundans_scaffold00001	1418
7198247	7202194	42738	38758	3948	3981	91.89	7631931	181480	0.05	2.19	redundans_scaffold00001	1418
7202173	7204757	38887	36305	2585	2583	88.71	7631931	181480	0.03	1.42	redundans_scaffold00001	1418
7204854	7209348	36111	31699	4495	4413	88.01	7631931	181480	0.06	2.43	redundans_scaffold00001	1418
7211079	7212245	15121	16236	1167	1116	93.86	7631931	54177	0.02	2.06	redundans_scaffold00001	552
7211194	7213441	218210	215920	2248	2291	95.70	7631931	647333	0.03	0.35	redundans_scaffold00001	282
7211272	7212343	40997	42014	1072	1018	91.55	7631931	105635	0.01	0.96	redundans_scaffold00001	1538
7211733	7213205	17421	15938	1473	1484	94.40	7631931	144474	0.02	1.03	redundans_scaffold00001	1462
7216982	7219129	26250	24092	2148	2159	87.77	7631931	181480	0.03	1.19	redundans_scaffold00001	1418
7220465	7222833	22745	20357	2369	2389	91.51	7631931	181480	0.03	1.32	redundans_scaffold00001	1418
7223436	7226690	19601	16335	3255	3267	88.24	7631931	181480	0.04	1.80	redundans_scaffold00001	1418
7226839	7229544	16236	13494	2706	2743	83.58	7631931	181480	0.04	1.51	redundans_scaffold00001	1418
7230411	7232847	12865	10404	2437	2462	87.15	7631931	181480	0.03	1.36	redundans_scaffold00001	1418
7233169	7236651	10268	6906	3483	3363	85.36	7631931	181480	0.05	1.85	redundans_scaffold00001	1418
7236878	7238397	6919	5433	1520	1487	90.12	7631931	181480	0.02	0.82	redundans_scaffold00001	1418
7238566	7240147	5260	3700	1582	1561	91.48	7631931	181480	0.02	0.86	redundans_scaffold00001	1418
7240306	7241781	3693	2203	1476	1491	88.88	7631931	181480	0.02	0.82	redundans_scaffold00001	1418
7240395	7241673	131504	132809	1279	1306	87.50	7631931	220113	0.02	0.59	redundans_scaffold00001	792
7251429	7255467	226060	221949	4039	4112	86.12	7631931	226237	0.05	1.82	redundans_scaffold00001	24
7255858	7257088	221848	220645	1231	1204	86.77	7631931	226237	0.02	0.53	redundans_scaffold00001	24
7265163	7266512	215536	214164	1350	1373	90.83	7631931	226237	0.02	0.61	redundans_scaffold00001	24
7266520	7269687	214001	210833	3168	3169	86.19	7631931	226237	0.04	1.40	redundans_scaffold00001	24
7269707	7271035	210915	209541	1329	1375	86.16	7631931	226237	0.02	0.61	redundans_scaffold00001	24
7272780	7275327	208070	205522	2548	2549	89.62	7631931	226237	0.03	1.13	redundans_scaffold00001	24
7277184	7279571	203634	201218	2388	2417	87.77	7631931	226237	0.03	1.07	redundans_scaffold00001	24
7279733	7281627	201163	199306	1895	1858	84.97	7631931	226237	0.02	0.82	redundans_scaffold00001	24
7285732	7287017	194630	193381	1286	1250	88.84	7631931	226237	0.02	0.55	redundans_scaffold00001	24
7287288	7288617	192547	191255	1330	1293	86.32	7631931	226237	0.02	0.57	redundans_scaffold00001	24
7288830	7290043	191052	189857	1214	1196	86.42	7631931	226237	0.02	0.53	redundans_scaffold00001	24
7290961	7294522	189171	185558	3562	3614	87.71	7631931	226237	0.05	1.60	redundans_scaffold00001	24
7295378	7298565	184542	181372	3188	3171	90.88	7631931	226237	0.04	1.40	redundans_scaffold00001	24
7298804	7299993	181209	180025	1190	1185	90.62	7631931	226237	0.02	0.52	redundans_scaffold00001	24
7300531	7301670	179647	178497	1140	1151	90.65	7631931	226237	0.01	0.51	redundans_scaffold00001	24
7302859	7304123	177493	176250	1265	1244	83.19	7631931	226237	0.02	0.55	redundans_scaffold00001	24
7306806	7308452	174053	172430	1647	1624	90.79	7631931	226237	0.02	0.72	redundans_scaffold00001	24
7309660	7311893	170643	168421	2234	2223	87.20	7631931	226237	0.03	0.98	redundans_scaffold00001	24
